,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
742,20180601,J888,1745.0,1748.0,1783.5,1734.5,446028.0,31.74252501542287,56.618674731307756,98.15927588042841,22.107037374162186,6.9171366517699315
743,20180601,RB888,3213.0,3177.0,3257.0,3171.0,4625294.0,30.148133160784255,56.944496721019426,147.70974127926667,32.92433991636503,6.9171366517699315
744,20180604,I888,448.0,451.0,454.5,446.0,1713714.0,-3.669613737986481,44.68135149816897,-90.22482893450666,6.7063373914889315,5.780130893997939
745,20180604,J888,1689.0,1744.5,1769.0,1688.5,506916.0,28.052215335799247,53.079951417926424,49.50600092831997,8.599394702745824,5.780130893997939
746,20180604,RB888,3198.0,3218.0,3246.0,3179.0,3729114.0,34.30071407805872,56.18307064377991,131.5115403054571,32.92433991636503,5.780130893997939
747,20180605,I888,458.0,447.5,458.5,447.0,1952192.0,-2.970160500492568,47.598465114282035,-45.33333333333345,0.3191781889038456,4.800314427277454
748,20180605,J888,1709.0,1684.5,1712.0,1654.0,469598.0,26.436705291492444,54.13895178333178,15.454643979624857,0.24743935615118498,4.800314427277454
749,20180605,RB888,3215.0,3187.0,3222.0,3157.0,3565494.0,38.51939468728369,56.859376769947495,114.45783132529999,26.12052537853451,4.800314427277454
750,20180606,I888,461.5,459.5,467.0,457.5,2141570.0,-2.1091055661923974,48.580220504163194,20.885302029836005,11.688460560315374,4.3885680819671
751,20180606,J888,1689.0,1708.5,1719.0,1673.0,493510.0,23.27427770952022,52.90372370490362,13.366984483080591,1.4930445586833563,4.3885680819671
752,20180606,RB888,3255.0,3222.0,3263.0,3204.0,4213682.0,44.57654450036762,58.421462683531374,160.57252129570475,32.95691514830233,4.3885680819671
753,20180607,I888,460.0,462.0,469.5,459.0,2020990.0,-1.5301126051136293,48.18002447603019,28.571428571427713,14.891280212522451,5.454522409012251
754,20180607,J888,1742.0,1686.0,1758.0,1682.0,568552.0,24.759278561089104,55.676053335412256,56.93222045402801,10.724290064974891,5.454522409012251
755,20180607,RB888,3286.0,3265.0,3348.0,3259.0,5175266.0,51.28711435043488,59.59442681674866,215.37538208159313,44.36580943277843,5.454522409012251
756,20180608,I888,458.0,460.5,462.0,454.0,1740300.0,-1.2185926196564196,47.638727700674096,-13.25478645066324,6.6239817339575415,5.515344693823567
757,20180608,J888,1739.5,1744.5,1759.5,1724.0,441448.0,25.441153547113572,55.51658720615868,73.23240952738894,11.066937119200713,5.515344693823567
758,20180608,RB888,3285.0,3289.0,3307.0,3252.0,3697188.0,55.88044270163391,59.53837701510152,179.1421816953721,42.23502782720085,5.515344693823567
759,20180611,I888,461.0,459.0,464.5,456.0,1400384.0,-0.7213209210074183,48.535923280496014,8.118081180811476,10.082227000436776,4.937727301049482
760,20180611,J888,1736.0,1735.0,1755.5,1699.0,441996.0,25.406256131745295,55.28724906707299,52.40202622387187,3.9583159396354524,4.937727301049482
761,20180611,RB888,3282.0,3283.0,3294.0,3234.0,3896802.0,58.60307382945939,59.36509873089993,152.71455900784883,36.68943844979173,4.937727301049482
762,20180612,I888,464.5,461.0,465.5,455.0,1930484.0,-0.04429812745769368,49.57862870742116,16.294508147253666,10.082227000436768,6.065393510601101
763,20180612,J888,1805.5,1735.5,1807.5,1725.0,483580.0,30.633544396082016,58.78470278806964,128.50381531923028,15.923086302653303,6.065393510601101
764,20180612,RB888,3335.0,3287.0,3338.0,3260.0,4509342.0,64.2962683040123,61.41728960453499,182.44687539293193,42.54309506305853,6.065393510601101
765,20180613,I888,462.5,463.0,465.5,457.0,1809214.0,0.32709349896447293,48.99186048132544,16.232787214795263,10.082227000436767,5.89962015363067
766,20180613,J888,1792.0,1809.5,1820.0,1784.0,373302.0,33.30297486896802,57.87503240759927,151.2579279158438,18.53108225730787,5.89962015363067
767,20180613,RB888,3338.0,3327.0,3376.0,3313.0,4173928.0,68.26334353737047,61.53105167786642,191.5983606557367,47.06180843101012,5.89962015363067
768,20180614,I888,464.5,462.5,467.0,461.0,1529028.0,0.7738864423629934,49.60881044840731,40.10369014943574,12.458395748155414,7.059587262128517
769,20180614,J888,1851.5,1796.0,1858.5,1790.0,466692.0,39.76132665391333,60.65127161534449,191.12170007667783,26.080344293512663,7.059587262128517
770,20180614,RB888,3376.0,3346.0,3383.0,3338.0,3528436.0,73.62486009675422,62.9620442283135,183.8062769477582,47.86912839390814,7.059587262128517
771,20180615,I888,465.0,464.0,468.5,459.0,1526266.0,1.1550047148118097,49.76594509875932,38.46153846153881,8.376433127943448,7.019990026185778
772,20180615,J888,1860.0,1849.0,1869.0,1809.0,498664.0,45.046231023171686,61.030817092114255,191.38776750444856,28.024754854499285,7.019990026185778
773,20180615,RB888,3381.0,3365.0,3389.0,3335.0,3290156.0,77.38530913659815,63.14863506074246,161.39854085690826,48.587521306700374,7.019990026185778
774,20180619,I888,441.5,460.0,462.0,434.5,2310920.0,-0.43420466579618733,43.214095819143566,-113.85440180586885,26.539889703531657,6.727453435381922
775,20180619,J888,1750.0,1828.0,1854.5,1732.5,500402.0,39.898549495132556,54.051144816492695,81.28160130662083,6.256676343998829,6.727453435381922
776,20180619,RB888,3248.0,3351.0,3353.0,3212.0,4628740.0,68.83995944116168,55.460329547233854,75.81603921159606,14.123881409503053,6.727453435381922
777,20180620,I888,444.0,441.0,447.0,440.0,1232422.0,-1.474933329970952,44.02509499074143,-121.83515891542413,26.53988970353166,7.2739242964551
778,20180620,J888,1787.5,1748.5,1791.0,1741.0,372326.0,38.40223433788037,55.83249992911636,67.66090780043538,6.2566763439988256,7.2739242964551
779,20180620,RB888,3296.0,3238.0,3304.0,3225.0,3636162.0,65.18944375288902,57.396846337027256,72.98486909358131,14.123881409503051,7.2739242964551
780,20180621,I888,444.0,445.0,451.5,443.0,1525938.0,-2.2735106784608092,44.02509499074143,-93.85281385281324,18.525347756081572,7.155785264501406
781,20180621,J888,1795.0,1784.0,1834.0,1782.0,476278.0,37.390565944721175,56.1839489161506,107.8390565383275,15.486370455186785,7.155785264501406
782,20180621,RB888,3252.0,3291.0,3322.0,3249.0,4224838.0,58.07648196606169,55.12410246939956,67.29646983203332,17.330298117298337,7.155785264501406
783,20180622,I888,448.5,444.5,450.0,442.0,1343140.0,-2.5142933802229663,45.52376483964095,-82.35787707153352,19.73299335848617,5.788038736844364
784,20180622,J888,1775.0,1797.0,1813.5,1757.0,575002.0,34.57640334921848,54.977153323995495,69.06283280085053,8.827206742031294,5.788038736844364
785,20180622,RB888,3239.0,3252.0,3267.0,3219.0,3577300.0,50.80477137155958,54.464938569435894,39.09353323854994,10.01215855694926,5.788038736844364
786,20180625,I888,455.0,449.5,461.5,448.5,2125132.0,-2.1557693623703926,47.6193605479237,-17.5131348511384,1.2787279227123771,4.155018421882663
787,20180625,J888,1744.5,1779.0,1803.0,1738.0,510862.0,29.54449358883653,53.17527965957229,34.66538276360011,3.9572936311266056,4.155018421882663
788,20180625,RB888,3202.0,3234.0,3262.0,3192.0,3941730.0,41.577023515643305,52.61258802557657,19.43093258015497,3.784440172427439,4.155018421882663
789,20180626,I888,453.5,455.0,458.0,449.5,1747550.0,-1.969965423858639,47.18603424434624,-23.63998860723381,1.2787279227123722,3.175864178644904
790,20180626,J888,1689.5,1743.0,1743.0,1684.0,473852.0,20.87796037995622,50.11144634652135,-52.385301152425676,8.484481044742058,3.175864178644904
791,20180626,RB888,3154.0,3192.0,3196.0,3142.0,3907480.0,30.044434477013965,50.316040753267785,-23.952725806169745,6.673869021635713,3.175864178644904
792,20180627,I888,452.0,453.5,458.5,452.0,1251860.0,-1.9216009086417785,46.745987222817526,-14.1787897954867,0.5090876065981337,3.1940703629840055
793,20180627,J888,1685.0,1695.0,1721.0,1670.0,399776.0,13.491041651247315,49.86825249981862,-68.82903258969998,11.422461787806993,3.1940703629840055
794,20180627,RB888,3151.0,3148.0,3192.0,3144.0,3382616.0,20.427227287855658,50.174438059436454,-25.490023732091753,6.673869021635719,3.1940703629840055
795,20180628,I888,458.5,453.5,461.0,453.0,1441320.0,-1.3432913784333778,48.88294899237646,25.609470229724305,3.4139083837766835,3.3430457685145964
796,20180628,J888,1723.5,1693.0,1751.0,1689.5,498594.0,10.62105071601627,51.93285042159445,-21.120075937352965,3.7899674822766474,3.3430457685145964
797,20180628,RB888,3223.0,3163.0,3248.0,3160.0,4845174.0,18.40317917232187,53.42845773090956,11.123678562203676,5.511870650272371,3.3430457685145964
798,20180629,I888,465.0,458.0,467.0,458.0,1780086.0,-0.35637318436369014,50.9203167212315,96.00795920905422,12.205265851435884,3.8261984377844973
799,20180629,J888,1781.5,1723.0,1788.0,1713.0,481818.0,12.878225326145412,54.83183315187209,42.01673240532593,4.80695705083288,3.8261984377844973
800,20180629,RB888,3286.0,3227.0,3295.0,3224.0,3645626.0,21.63330466970956,56.02787913953915,54.31717827312795,14.295444966870102,3.8261984377844973
801,20180702,I888,454.0,465.0,465.5,450.0,1783228.0,-0.4565783227723159,47.59904465120312,27.481542247744947,0.6796613988284905,3.324546699686369
802,20180702,J888,1689.5,1764.0,1778.5,1680.0,553432.0,7.160875238115523,49.89408006112272,-27.266383983684648,2.863906928831929,3.324546699686369
803,20180702,RB888,3230.0,3286.0,3288.0,3216.0,4347068.0,19.450259925213686,53.292647560571694,33.031404241470106,12.394390798334925,3.324546699686369
804,20180703,I888,454.0,454.5,458.0,452.5,1032406.0,-0.5298834503239505,47.599044651203116,9.001406469760868,0.6796613988284942,3.3709428238142998
805,20180703,J888,1700.0,1688.0,1709.0,1674.0,367852.0,3.4374713195275035,50.42120948684689,-58.608154405420414,4.226296956092565,3.3709428238142998
806,20180703,RB888,3232.0,3231.0,3254.0,3199.0,3254772.0,17.677786009273404,53.37674016046199,16.772568550002045,8.302475975953001,3.3709428238142998
807,20180704,I888,453.0,454.0,457.5,450.5,1180474.0,-0.661049764427446,47.29890850324197,-7.5593952483791504,3.834347237093219,3.705898372018514
808,20180704,J888,1709.0,1707.0,1729.0,1681.0,487134.0,1.1990497722306372,50.87942326575448,-40.109803647301526,0.7346104020360663,3.705898372018514
809,20180704,RB888,3262.0,3238.0,3295.0,3235.0,4168130.0,18.48080175952282,54.643875445196194,44.08817635270462,16.170695055071057,3.705898372018514
810,20180705,I888,447.5,450.5,452.5,443.0,2009670.0,-1.1950285028742655,45.66077499871565,-86.90909090908976,14.6956976188227,3.980031218478663
811,20180705,J888,1676.0,1704.5,1710.5,1654.0,541270.0,-3.200842318477953,49.15618598043517,-85.4190214758614,5.739931199555488,3.980031218478663
812,20180705,RB888,3267.0,3274.0,3295.0,3223.0,4840962.0,19.29819812463529,54.85541811950846,37.857229856165205,13.133510497009437,3.980031218478663
813,20180706,I888,450.0,448.0,452.5,445.5,1380318.0,-1.400339155615086,46.531531044700486,-65.09090909090844,14.695697618822706,3.610699470580255
814,20180706,J888,1674.5,1674.0,1707.0,1635.5,555084.0,-6.7312325054463145,49.078024899725726,-101.43734913320326,9.977838113276363,3.610699470580255
815,20180706,RB888,3259.0,3267.0,3286.0,3212.0,4295056.0,19.08050925872203,54.435190073059964,23.85899723763555,10.307620534326697,3.610699470580255
816,20180709,I888,452.5,450.5,454.0,443.0,1390152.0,-1.345806599856985,47.40342522333026,-60.69791512642272,18.214122591404074,3.9585390086115178
817,20180709,J888,1695.0,1669.0,1699.0,1655.0,398266.0,-7.785170886593278,50.19758809175364,-86.76147574550595,9.977838113276368,3.9585390086115178
818,20180709,RB888,3309.0,3255.0,3311.0,3227.0,4111960.0,22.681117588793768,56.585511900599705,53.50827461461486,15.439122326228464,3.9585390086115178
819,20180710,I888,450.0,453.0,454.5,449.0,1075360.0,-1.4871750349608988,46.6170424284798,-47.195832056388205,17.180819847530334,4.5061978731544095
820,20180710,J888,1690.0,1694.0,1711.5,1679.5,371452.0,-8.921046587940964,49.92066248767334,-73.61927821976357,6.288277034525717,4.5061978731544095
821,20180710,RB888,3341.0,3329.0,3360.0,3316.0,3547480.0,27.796339297678514,57.90088835292082,119.79212158266976,24.49041838510925,4.5061978731544095
822,20180711,I888,454.5,450.5,457.0,440.5,1515964.0,-1.2220115580040556,48.21663832724456,-52.9273293340411,28.532934907226633,4.347277538711298
823,20180711,J888,1688.5,1687.0,1707.0,1665.0,436474.0,-9.828971463974767,49.83534025711997,-83.68184928902886,10.030970400232114,4.347277538711298
824,20180711,RB888,3358.0,3351.0,3379.0,3311.0,4129272.0,32.843349589548325,58.59039532599252,128.62784717119638,27.698248240614333,4.347277538711298
825,20180712,I888,457.0,454.0,459.0,451.5,1288170.0,-0.8009061381853826,49.093302634531796,15.576804441703239,24.24927973994896,5.525275164870387
826,20180712,J888,1733.5,1691.0,1752.0,1691.0,465606.0,-6.838553958974444,52.36218305020997,-18.386901850201316,2.8419562288905684,5.525275164870387
827,20180712,RB888,3455.0,3359.0,3469.0,3359.0,4499234.0,44.161168479524804,62.24075074248186,221.08626198082865,40.4978031056766,5.525275164870387
828,20180713,I888,454.0,458.0,458.0,452.5,793814.0,-0.7011693431842332,48.08280025729345,0.6259780907665212,24.249279739948967,5.61396188840085
829,20180713,J888,1690.0,1731.0,1735.0,1689.0,373954.0,-7.887787490793244,49.85113290923971,-51.42503097893562,2.2734874808372894,5.61396188840085
830,20180713,RB888,3438.0,3459.0,3474.0,3429.0,3610666.0,51.169018966800195,61.26165927334594,220.35353896800927,41.11685666240649,5.61396188840085
831,20180716,I888,457.0,453.5,459.0,451.0,828044.0,-0.3757212065510771,49.16522876253557,11.578782663121235,26.352791875604954,5.617171167967503
832,20180716,J888,1665.5,1687.0,1692.5,1650.0,405462.0,-10.5743631915268,48.49611609855228,-104.24028268551362,8.293139978203994,5.617171167967503
833,20180716,RB888,3437.0,3423.0,3462.0,3416.0,3042124.0,55.99660531471818,61.20307298186166,181.80751173708873,37.15105119695354,5.617171167967503
834,20180717,I888,456.0,457.0,457.5,453.0,809714.0,-0.19623082930826286,48.81428550754459,6.630012936610919,26.352791875604957,5.0388493893645405
835,20180717,J888,1676.0,1662.0,1686.5,1637.5,434620.0,-11.721117792830228,49.109389017214255,-102.90897716609422,11.42842341218465,5.0388493893645405
836,20180717,RB888,3420.0,3422.0,3435.0,3371.0,3770332.0,57.78463900304814,60.190772719357206,131.18866671585585,24.232317197749914,5.0388493893645405
837,20180718,I888,456.5,456.0,460.0,454.5,849464.0,-0.013482176735351459,49.002572520537235,26.97078831532672,20.00623456860628,5.031622734721406
838,20180718,J888,1664.5,1674.0,1685.0,1658.5,296172.0,-13.403377177591892,48.45567135330973,-96.11349168562448,11.428423412184651,5.031622734721406
839,20180718,RB888,3419.0,3419.0,3442.0,3403.0,2886550.0,58.44723361350998,60.1302520836764,130.90285123287032,25.40075200819365,5.031622734721406
840,20180719,I888,458.5,457.5,465.0,456.5,1141408.0,0.28939476954150223,49.76718669664084,72.18838814453972,8.368943559514607,5.021727447825328
841,20180719,J888,1685.0,1663.0,1721.0,1657.0,428990.0,-12.93331399328872,49.69063396963331,-66.44707949055893,0.15939307941235795,5.021727447825328
842,20180719,RB888,3442.0,3428.0,3493.0,3423.0,4040596.0,60.13505293876733,61.061790212494685,145.74854492144743,33.399693851848674,5.021727447825328
843,20180720,I888,463.5,458.0,464.0,457.5,562238.0,0.9222539749509906,51.64228114550093,97.95249795249963,8.368943559514605,4.727953699711186
844,20180720,J888,1718.5,1680.0,1726.5,1674.0,304312.0,-9.745278006588023,51.64899445255314,-35.35826355299105,1.4679973463592026,4.727953699711186
845,20180720,RB888,3464.0,3440.0,3482.0,3428.0,2974786.0,62.52710451272742,61.941673235375504,134.61946580699924,33.399693851848674,4.727953699711186
846,20180723,I888,466.0,463.5,468.0,461.0,850444.0,1.6070040192936403,52.55826841882329,136.6043613707176,0.45541422267488896,4.652779427004861
847,20180723,J888,1764.0,1720.0,1774.5,1716.0,402318.0,-3.506842086485449,54.156333058120445,34.23293503639471,14.437563776893608,4.652779427004861
848,20180723,RB888,3490.0,3469.0,3503.0,3449.0,2828162.0,65.762733471523,62.96481863824779,138.68613138686086,36.59840331652446,4.652779427004861
849,20180724,I888,465.5,467.0,468.5,463.5,743640.0,2.0852896207757112,52.353095869525106,140.540540540541,1.5268589416202,4.1787537964118115
850,20180724,J888,1783.0,1779.0,1783.0,1756.0,276472.0,2.9364549112617624,55.1607890183088,64.13429019219552,16.517663368003177,4.1787537964118115
851,20180724,RB888,3462.0,3503.0,3512.0,3454.0,2938440.0,65.31471931198075,61.13386453828676,122.3916532905293,37.963405757071605,4.1787537964118115
852,20180725,I888,467.5,466.5,470.5,465.0,648832.0,2.5957949823373383,53.110516110362475,156.00691443388195,5.859496201234904,4.458707602095532
853,20180725,J888,1805.5,1784.5,1819.0,1783.0,322846.0,9.746029995461868,56.33287198534202,103.17460317460183,24.79507478256093,4.458707602095532
854,20180725,RB888,3496.0,3460.0,3508.0,3457.0,2752496.0,66.93163449318627,62.503528547561224,119.28364232563965,37.9634057570716,4.458707602095532
855,20180726,I888,466.5,467.5,468.5,464.0,592468.0,2.8864097815007312,52.67738469403165,132.22795039710147,3.4272736208975587,4.4257758074008215
856,20180726,J888,1800.5,1804.0,1813.0,1784.0,263022.0,14.571240902017735,55.99638280078582,98.25828445866144,24.79507478256093,4.4257758074008215
857,20180726,RB888,3496.0,3495.0,3499.0,3466.0,2592928.0,67.43569471212095,62.503528547561224,109.6337040137109,37.96340575707159,4.4257758074008215
858,20180727,I888,482.5,466.5,483.5,466.0,1423896.0,4.357559156249863,58.30547929882484,240.93099949264246,29.426923444044938,5.081296816423041
859,20180727,J888,1885.0,1799.0,1886.5,1796.5,371942.0,24.92636350921748,60.15711666563726,176.31541423071326,38.923303436333754,5.081296816423041
860,20180727,RB888,3605.0,3499.0,3608.0,3490.0,3422024.0,75.75727243469555,66.54797584180209,151.4906315883238,52.94908369146746,5.081296816423041
861,20180730,I888,479.5,483.5,484.5,474.0,1399360.0,5.221194032169194,56.990793760599566,233.1499312242076,30.755452402926757,5.650997773796938
862,20180730,J888,1936.0,1875.5,1951.0,1864.5,417982.0,36.82366625171744,62.37816619915935,245.2210274790915,48.074147201554226,5.650997773796938
863,20180730,RB888,3609.0,3611.0,3625.0,3582.0,2379474.0,81.73278463961697,66.68439433316266,158.03236494071868,54.770609391287614,5.650997773796938
864,20180731,I888,479.0,479.5,481.0,476.5,713768.0,5.798444216644043,56.770092849106675,196.21172807472638,30.755452402926764,5.9121432497936945
865,20180731,J888,1929.0,1935.0,1953.0,1916.0,303908.0,45.16686736056931,61.888311544053096,230.5934252836904,48.33074432497735,5.9121432497936945
866,20180731,RB888,3650.0,3609.0,3663.0,3597.0,2590990.0,88.75368127080219,68.0652902215983,158.43689729605407,58.600292677714116,5.9121432497936945
867,20180801,I888,466.0,479.5,480.0,462.5,1040448.0,5.147589583970159,51.4147893711052,98.95250686463834,0.4919773902629777,7.168658361098089
868,20180801,J888,1967.0,1934.5,1990.5,1928.5,480250.0,54.220180281596186,63.49806489717769,227.34187584108548,52.987139106677915,7.168658361098089
869,20180801,RB888,3618.0,3648.0,3722.0,3610.0,4045636.0,90.69023924415251,65.86118588909324,150.1568911416844,63.70139637826425,7.168658361098089
870,20180802,I888,467.0,465.5,468.0,461.0,857800.0,4.658770830903904,51.776782701181936,55.487116312492155,2.103126381106362,8.076056651948814
871,20180802,J888,2013.5,1959.0,2016.0,1932.0,490582.0,64.4047396317876,65.35069327187746,221.5399446726462,55.877488984135226,8.076056651948814
872,20180802,RB888,3615.0,3610.0,3627.0,3565.0,3614314.0,90.93466228032912,65.6549953397656,114.96746203904523,48.75730916169198,8.076056651948814
873,20180803,I888,475.5,467.5,479.0,467.0,1007872.0,4.900764447839833,54.741855789758574,122.27880966646518,15.086459306129269,9.487625466820154
874,20180803,J888,2092.0,2012.0,2093.5,2009.0,476832.0,77.91224636229413,68.17182950748293,244.38373342887834,63.2231866645492,9.487625466820154
875,20180803,RB888,3666.0,3609.0,3678.0,3607.0,2917796.0,94.15824543014878,67.44724746594619,130.7397298137717,53.860176698432014,9.487625466820154
876,20180806,I888,493.5,476.5,503.5,474.0,1427936.0,6.470408854649179,60.11431484516786,229.4742408884561,39.383537523090574,9.77740601085204
877,20180806,J888,2161.0,2091.0,2167.0,2065.0,470450.0,93.11143543675712,70.36577472188462,240.15621496374885,68.53402787360251,9.77740601085204
878,20180806,RB888,3703.0,3669.0,3712.0,3597.0,3719060.0,98.56238327719757,68.67410413849146,133.06465502393968,56.91759422834185,9.77740601085204
879,20180807,I888,494.5,495.0,501.5,491.0,710492.0,7.706222462765197,60.38458082382478,231.64284315645097,39.38353752309058,7.496143557711546
880,20180807,J888,2106.0,2157.0,2198.0,2081.5,565534.0,99.57106863882973,66.5813196234873,200.23201856148458,70.45745267455192,7.496143557711546
881,20180807,RB888,3716.0,3701.0,3745.0,3689.0,2940568.0,101.92673762126606,69.09742114939547,148.38373908517866,59.68900595822528,7.496143557711546
882,20180808,I888,488.5,494.0,496.5,484.5,1097664.0,8.107999820033513,57.94742675131612,168.98593903280744,28.257641071284095,7.044818812288464
883,20180808,J888,2078.0,2108.0,2135.5,2059.5,402378.0,101.26370355650465,64.74738966061841,155.79497907949744,62.9032523737538,7.044818812288464
884,20180808,RB888,3715.0,3716.0,3757.0,3684.0,2620386.0,103.32129743359474,69.02319837138002,140.74591667394486,60.672404368409914,7.044818812288464
885,20180809,I888,493.5,488.0,493.5,485.5,834450.0,8.729244190264922,59.36138894181082,156.59554323200064,28.257641071284095,6.967060905536779
886,20180809,J888,2099.0,2078.0,2107.5,2062.0,332378.0,103.11105338002676,65.4849929324264,136.33742482906305,62.9032523737538,6.967060905536779
887,20180809,RB888,3706.0,3706.0,3729.0,3658.0,2546766.0,102.51850187427135,68.33973628032967,120.61573757574978,52.079640653026935,6.967060905536779
888,20180810,I888,486.0,494.5,497.5,484.5,995714.0,8.518204945463765,56.41780824134491,131.85951708999534,32.07054354585667,6.570754651664706
889,20180810,J888,2069.5,2099.0,2156.0,2069.0,543396.0,101.03007613794989,63.55261980234538,125.11828569684239,66.62880506063364,6.570754651664706
890,20180810,RB888,3679.0,3706.0,3747.0,3675.0,2238558.0,98.5673828251679,66.30226166793838,113.1519131564928,53.90402943717677,6.570754651664706
891,20180813,I888,496.5,485.5,497.0,485.0,1152806.0,9.09339408468719,59.33800345249904,135.6186112090222,32.07054354585667,7.619828416519183
892,20180813,J888,2131.5,2066.5,2133.5,2052.0,466776.0,103.1942099091591,65.74998813583656,115.97320474691749,60.58606907114562,7.619828416519183
893,20180813,RB888,3824.0,3681.0,3826.0,3670.0,2639816.0,105.91545328037591,71.09060616302583,136.84926507183332,60.88968165854182,7.619828416519183
894,20180814,I888,486.0,496.0,499.5,480.5,1254384.0,8.60280558603938,55.49161254557556,103.53792245958996,23.624296277690814,7.668259255955938
895,20180814,J888,2113.0,2133.0,2164.5,2096.0,431416.0,102.23797044331195,64.54875389575783,113.0154440065401,63.188300270131606,7.668259255955938
896,20180814,RB888,3806.0,3824.0,3849.0,3785.0,1757406.0,109.02957738891973,69.81660126642686,142.6869707993943,62.65119194664533,7.668259255955938
897,20180815,I888,482.0,487.0,487.5,477.5,1164088.0,7.8013153881394715,54.10936174532806,65.92667339387678,18.23566151254048,8.42304988060877
898,20180815,J888,2139.0,2119.0,2145.0,2106.5,383202.0,102.3977489762176,65.46603684706135,105.53829330417273,63.18830027013161,8.42304988060877
899,20180815,RB888,3824.0,3809.0,3845.0,3805.0,1400662.0,111.66281334402765,70.3659810711617,136.16552013863307,62.65119194664535,8.42304988060877
900,20180816,I888,473.0,481.5,490.0,462.0,1788272.0,6.366514630433414,51.144114291635084,25.134649910232064,4.705563387073904,11.452371222635335
901,20180816,J888,2214.0,2154.0,2216.0,2115.0,806942.0,107.33891165561636,67.94133978523661,115.69260574749757,68.61187414777858,11.452371222635335
902,20180816,RB888,3808.0,3825.0,3835.0,3773.0,1683058.0,111.17702597738389,69.20765870725792,118.63479792800592,51.78278516029824,11.452371222635335
903,20180817,I888,484.0,473.0,486.0,468.0,1539578.0,6.047322986804147,54.309917434193345,43.61000534727441,4.7055633870739,14.23581972661741
904,20180817,J888,2338.0,2219.0,2369.5,2211.0,769164.0,119.87869538765631,71.44231196498151,149.59268907910516,76.58471184376205,14.23581972661741
905,20180817,RB888,3952.0,3811.0,3957.0,3809.0,1470728.0,121.01662817099213,73.29977021500403,155.1231758983206,62.10296781019425,14.23581972661741
906,20180820,I888,486.0,486.0,492.5,477.0,1661684.0,5.887872861592314,54.860076658970655,69.87878787878678,4.201525018563879,12.535571299299866
907,20180820,J888,2318.0,2335.0,2338.0,2280.5,574448.0,126.74173169760115,70.16384867616021,139.83558673853474,76.58471184376204,12.535571299299866
908,20180820,RB888,4047.0,3933.0,4064.0,3933.0,4328850.0,134.92495891277667,75.5200122182233,190.51443655487049,68.4366467130515,12.535571299299866
909,20180821,I888,473.5,486.5,488.5,469.0,1608096.0,4.6986982865000755,50.897597308349425,21.718331419822483,6.286820894008133,10.38249595000745
910,20180821,J888,2219.5,2319.0,2326.5,2178.0,682116.0,122.81685437171609,64.30135511798208,106.30544899435975,47.916144326345425,10.38249595000745
911,20180821,RB888,3988.0,4043.0,4060.0,3977.0,3534458.0,139.57764016188412,71.69003851219082,172.02908260750837,68.4366467130515,10.38249595000745
912,20180822,I888,464.5,472.5,478.5,464.0,1114650.0,2.995513667464934,48.2991958276937,-29.362075956212067,12.191715276853682,11.819731203393143
913,20180822,J888,2259.0,2217.0,2299.0,2210.0,615216.0,121.49318291252848,65.49728673143439,104.41809918988346,47.91614432634542,11.819731203393143
914,20180822,RB888,3985.0,3988.0,4069.0,3954.0,4310074.0,141.39295863155849,71.49930453786654,157.01221742629238,61.7948293361399,11.819731203393143
915,20180823,I888,466.5,464.5,473.5,464.0,1023604.0,1.7865170153071404,48.89891760032734,-39.368421052633124,12.191715276853671,8.645295388933942
916,20180823,J888,2153.5,2249.0,2251.0,2138.5,844200.0,110.65562626646442,59.948341841927736,72.97525701689005,30.96780988173457,8.645295388933942
917,20180823,RB888,3931.0,3984.0,4006.0,3917.0,4767190.0,136.89620861649246,68.12435406518765,124.00919505145944,51.520370624338405,8.645295388933942
918,20180824,I888,470.0,467.0,473.0,465.0,625338.0,1.0981405269611741,49.9499552972873,-35.63154991726604,12.191715276853692,9.12894781439348
919,20180824,J888,2193.0,2157.0,2199.0,2125.5,697344.0,104.05462745509294,61.22082930505961,65.84708037685195,28.11474549758288,9.12894781439348
920,20180824,RB888,3985.0,3927.0,3996.0,3909.0,3696756.0,136.1207354293415,69.60838391917103,119.12826829404818,49.32862902933645,9.12894781439348
921,20180827,I888,458.5,470.5,474.5,456.0,996142.0,-0.3710791208671367,46.68611442563671,-81.13811946485966,22.87641377840013,8.693193274408541
922,20180827,J888,2166.0,2194.0,2211.5,2136.5,603402.0,95.54325086559447,59.875671203330455,61.68210807000867,29.689091102066417,8.693193274408541
923,20180827,RB888,3855.0,3983.0,3992.0,3847.0,4643518.0,123.59156714439496,62.37611129231374,85.67276136896344,33.348776747281484,8.693193274408541
924,20180828,I888,461.5,458.5,464.5,458.5,485630.0,-1.2786320743506963,47.60993886918284,-94.48970181371229,22.87641377840013,10.083542047884814
925,20180828,J888,2236.0,2173.5,2242.5,2150.5,622798.0,93.37002703180133,62.10858753738435,72.92712194817302,33.54732125109044,10.083542047884814
926,20180828,RB888,3883.0,3856.0,3901.0,3841.0,3145864.0,114.6004345319343,63.22739739241125,70.77298150007131,31.88875040082927,10.083542047884814
927,20180829,I888,459.5,462.5,467.0,457.5,614506.0,-2.1346506894736876,47.0477017371589,-98.01247077163102,18.30698354623842,10.090117056646159
928,20180829,J888,2228.5,2240.0,2263.5,2206.0,694106.0,90.00502229557924,61.72784424554788,79.47661739762543,36.08698387794554,10.090117056646159
